test,,,,,,,,,,,,,,,,,,,,,,,,,,,
barcode,serial,category,faculty,location,location_barcode,user,make,model,item_status,purchase_value,current_value,notes,purchase_date,warranty_date,replacement_date,pat_status,pat_date,,,,,,,,,,
SPC2947,9505242254,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Equipment Trolleys,Trolleys,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2948,9505232108,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Football Handball Target,Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2949,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Football Gaelic,Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2950,MW101N,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Footballs  Flag,Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2951,Black 'Samick',FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Footballs AFL,Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2952,C6096085,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Frisbees,Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2953,C6050959,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Golf Balls (buckets),Buckets,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2954,NX17315,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Golf Clubs,Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2955,CY07046228,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Golf Go Go Balls (buckets),Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2956,CU07087606,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Grip Strength Tester,Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2957,CY07081050,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Gym Mats,Rolls,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2958,Brown/Black 'Fernande,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Gym Mats,Mats,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2959,3014,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Gym Mats,Individual,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2960,100043009,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Gym Mats,Large High Jump,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2961,J040852928,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Handballs,Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2962,CY090101154,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Heart Rate Monitor,Cardicom Pol,OK,25.95,,,15-02-00,,15-10-06,,,,,,,,,,,,
SPC2963,G312,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,High Jump Mats,High Jump Mats,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2964,QNYO83254,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Hockey Balls hard,Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2965,QOHO43220,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Hockey Pucks  Floor,Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2966,QOHO43209,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Hockey Sticks,Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2967,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Hockey Sticks Floor,Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2968,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Hoops,Sports,OK,0,,,,,01-01-80,,,,,,,,,,,,
SPC2969,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Javelin,Sports,OK,0,,,,,01-01-80,,,,,,,,,,,,
SPC2970,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Jump ropes,Sports,OK,0,,,,,,,,,,,,,,,,,
SPC2971,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Ladder,Ladder,OK,0,,,,,01-01-80,,,,,,,,,,,,
SPC2972,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Measuring Tape,Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2973,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Measuring Wheel,Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2974,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Medicine Balls,Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2975,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Mini Tramps,Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2976,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,"Nerf Balls, Soft",Sports,OK,0,,,,,,,,,,,,,,,,,
SPC2977,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Netball bibs (sets),Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2978,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Netballs,Sports,OK,0,,,,,,,,,,,,,,,,,
SPC2979,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Plyometrics Hurdles,Sports,OK,0,,,,,01-01-10,,,,,,,,,,,,
SPC2980,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Polar Watches,& Interface,OK,0,,,,,,,,,,,,,,,,,
SPC2981,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Porta Goals,Small,OK,0,,,,,,,,,,,,,,,,,
SPC2982,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Projector Epson,EMP-S3L 1400,OK,1018.18,,,25-11-05,,25-07-12,,,,,,,,,,,,
SPC2983,109000285,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Racketball Racquets,Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2984,109000230,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Sashes,Sashes,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2985,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Scales,Scales,OK,0,,,,,,,,,,,,,,,,,
SPC2986,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Scoop Balls (sets),Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2987,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Scoreboard,Sports,OK,0,,,,,,,,,,,,,,,,,
SPC2988,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Shot Put,Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2989,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Sit & Reach box,Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2990,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Soccer Balls,Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2991,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,"Soccer Balls, indoor",Sports,OK,0,,,,,,,,,,,,,,,,,
SPC2992,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Softballs,Sports,OK,0,,,,,,,,,,,,,,,,,
SPC2993,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Softcrosse Balls (buckets),Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC2994,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Softcrosse Sticks,Sports,OK,0,,,,,,,,,,,,,,,,,
SPC2995,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Squash balls,Sports,OK,0,,,,,,,,,,,,,,,,,
SPC2996,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Squash Racquets,Sports,OK,0,,,,,,,,,,,,,,,,,
SPC2997,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Starting Pistol,Sports,OK,0,,,,,,,,,,,,,,,,,
SPC2998,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Stop Watches,Sports,OK,0,,,,,,,,,,,,,,,,,
SPC2999,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,T-Ball batting tees,Sports,OK,0,,,,,,,,,,,,,,,,,
SPC3000,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Table Tennis balls bucket,Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC3001,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Table Tennis Bats,Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC3002,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Table Tennis Nets,Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC3003,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Table Tennis Tables,Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC3004,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Ten Pin set,Sports,OK,0,,,,,,,,,,,,,,,,,
SPC3005,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Tennis Balls  soft indoor,Sports,OK,0,,,,,,,,,,,,,,,,,
SPC3006,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Tennis balls buckets,Sports,OK,0,,,,,,,,,,,,,,,,,
SPC3007,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Tennis net,Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC3008,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Tennis Racquets,Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC3009,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Touch Football balls,Sports,OK,0,,,,,01-01-80,,,,,,,,,,,,
SPC3010,11735/01,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Tug-o-War rope,Sports,OK,0,,,,,,,,,,,,,,,,,
SPC3011,11735/02,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Vertical Jump Board,Sports,OK,0,,,,,,,,,,,,,,,,,
SPC3012,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Volleyball Nets,Sports,OK,0,,,,,01-01-73,,,,,,,,,,,,
SPC3013,CNC903QN28,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Volleyball Outdoor Set,Sports,OK,0,,,,,,,,,,,,,,,,,
SPC3014,3CQ310337P,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Volleyballs,Sports,OK,0,,,,,,,,,,,,,,,,,
SPC3015,CNFY354197,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Vortex,Sports,OK,0,,,,,,,,,,,,,,,,,
SPC3016,CNFY196961,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Whack Polo Sets (Bashball),Sports,OK,0,,,,,,,,,,,,,,,,,
SPC3017,CNFY196819,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Whistles,Sports,OK,0,,,,,,,,,,,,,,,,,
SPC3018,CNC903QN21,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,House Flags,House Flags for Sports,OK,497,,,21-11-03,,,,,,,,,,,,,,
SPC3019,701549342,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Honour Board College captain,Meijer room plaque,OK,1180,,,31-01-05,,31-01-08,,,,,,,,,,,,
SPC3020,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Metal Pegs,Athletics,OK,0,,,,,01-01-10,,,,,,,,,,,,
SPC3021,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Cooker,Electric,OK,0,,,,,,,,,,,,,,,,,
SPC3022,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Crabbing Nets,Portable Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC3023,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Cricket Batting Tee Cones,Cricket,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC3024,,5 Yearly Portable Electrical Equip,New St Gymnasium,PE Store,SPC9075,377,Freezer,Fishing Bait,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC3025,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Fishing Tackle,Boxes,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC3026,6218520PAU300DEMO,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Orienteering Checkpoints,Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC3027,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Porta Goals,Large,OK,0,,,,,,,,,,,,,,,,,
SPC3028,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Soccer Goal Nets,Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC3029,,FURN&EQ,New St Gymnasium,PE Store,SPC9075,377,Table Tennis balls large,Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC3030,CNC903QN22,FIXED EQUP,New St Gymnasium,PE Theory,SPC9076,377,Air Conditioner,High Wall Splity System Carrier 53P450HX,OK,3309.09,,,01-05-06,,,,,,,,,,,,,,
SPC3031,CNC903QN23,FURN&EQ,New St Gymnasium,PE Theory,SPC9076,377,Projector AV & splitter,AV Projector,OK,972.41,,,09-09-08,,,,,,,,,,,,,,
SPC3033,,FURN&EQ,New St Gymnasium,PE Theory,SPC9076,377,Battery Charger,Digitor Universal Charger HL20,OK,0,,,20-12-07,,,PASS,01-10-14,,,,,,,,,,
SPC3034,,FURN&EQ,New St Gymnasium,PE Theory,SPC9076,377,Battery Charger,Dick Smith M9505,OK,0,,,26-09-12,,,PASS,01-10-14,,,,,,,,,,
SPC3036,,FURN&EQ,New St Gymnasium,PE Theory,SPC9076,377,Charger,Dick Smith Centrifuge,OK,0,,,02-06-05,,,PASS,01-10-14,,,,,,,,,,
SPC3037,,FURN&EQ,New St Gymnasium,PE Theory,SPC9076,377,Fan,Ring Grip Pedastal,OK,0,,,27-05-05,,,PASS,01-10-14,,,,,,,,,,
SPC3039,,FURN&EQ,New St Gymnasium,PE Theory,SPC9076,377,Projector,Hanimex A4,OK,0,,,12-07-05,,,PASS,01-10-14,,,,,,,,,,
SPC3040,,FURN&EQ,New St Gymnasium,PE Theory,SPC9076,377,Radio/Cass,Phillips  AQ5190030,OK,0,,,19-04-11,,,PASS,01-10-14,,,,,,,,,,
SPC3051,,FURN&EQ,New St Gymnasium,PE Theory,SPC9076,377,Speakers,Logitech S-02648,OK,0,,,01-10-13,,,PASS,01-10-14,,,,,,,,,,
SPC3053,LV3320H601171,FURN&EQ,New St Gymnasium,Weights Room,SPC9077,377,Versa Climber,Sports,OK,0,,,,,01-01-75,,,,,,,,,,,,
SPC3054,,FURN&EQ,New St Gymnasium,Weights Room,SPC9077,377,Cycles,Hornet Spin,OK,1500,,,,,01-01-10,,,,,,,,,,,,
SPC3059,,FURN&EQ,New St Gymnasium,Weights Room,SPC9077,377,"Treadmill, JNB",JNB,OK,1250,,,17-10-06,,17-10-21,,,,,,,,,,,,
SPC3060,,FURN&EQ,New St Gymnasium,Weights Room,SPC9077,377,"Weights, Free - numerous",Sports,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC3061,CNC903QN2D,FURN&EQ,Primary Waterford Building,Primary,SPC9078,377,Chair,Typist x 3 Orchid,OK,287.88,,,14-02-08,,,,,,,,,,,,,,
SPC3062,CNC903QNPS,FIXED EQUP,Primary Waterford Building,Primary,SPC9078,378,Bench Seats,Prim Quadrangle,OK,212.31,,,09-03-99,,,,,,,,,,,,,,
SPC3063,KA214-62003,FIXED EQUP,Primary Waterford Building,Primary,SPC9078,379,Trough,PWD Trouch Install,OK,2980,,,01-01-09,,,,,,,,,,,,,,
SPC3064,MXA005Z05F,FIXED EQUP,Primary Waterford Building,Primary,SPC9078,379,Canopy,Courtyard,OK,91646.99,,,05-11-12,,05-11-15,,,,,,,,,,,,
SPC3065,,FIXED EQUP,Primary Waterford Building,Primary,SPC9078,378,Reception wet area,Buildings,OK,11525.43,,,05-11-12,,05-11-15,,,,,,,,,,,,
SPC3066,,FURN&EQ,Primary Waterford Building,Primary,SPC9078,378,Teachers bench,Steel,OK,144.55,,,05-11-12,,,,,,,,,,,,,,
SPC3067,,FIXED EQUP,Primary Waterford Building,Primary,SPC9078,378,Air Conditioner,Mitsubishi 5KW Heavy Industry,OK,2710,,,05-11-12,,,,,,,,,,,,,,
SPC3068,SH+GH312RZ8L,FURN&EQ,Primary Waterford Building,Primary,SPC9078,378,Benches,Bench,OK,1463.6,,,05-11-12,,,,,,,,,,,,,,
SPC3069,,FURN&EQ,Primary Waterford Building,Primary,SPC9078,378,Mobile Pedestal,Mobile Pedestal,OK,199,,,11-02-13,,,,,,,,,,,,,,
SPC3070,,FURN&EQ,Primary Waterford Building,Primary,SPC9078,378,Shelving,Laminex Limestone Fli,OK,1100.2,,,05-11-12,,,,,,,,,,,,,,
SPC3071,,FIXED EQUP,Primary Waterford Building,Primary,SPC9078,378,Air Conditioner,Yr 8,OK,2003.41,,,04-03-04,,04-11-10,,,,,,,,,,,,
SPC3072,,FIXED EQUP,Primary Waterford Building,Primary,SPC9078,366,Carpet,Waterford Rooms,OK,9350.91,,,16-01-13,,16-09-19,,,,,,,,,,,,
SPC3073,,FURN&EQ,Primary Waterford Building,Primary,SPC9078,366,Chair,Dura Pos,OK,41.17,,,18-11-98,,,,,,,,,,,,,,
SPC3074,,FURN&EQ,Primary Waterford Building,Primary,SPC9078,366,Tables,Eureka Stacking 600x5,OK,65.33,,,10-12-98,,10-12-08,,,,,,,,,,,,
SPC3075,DMPJVDYCF186,COMPUTERS,Primary Waterford Building,W106,SPC9191,366,Apple TV,Apple TV,OK,114.09,,,01-03-13,,01-03-16,,,,,,,,,,,,
SPC3076,DMPJVDJVF186,COMPUTERS,Primary Waterford Building,W106,SPC9191,357,Applecare Protection Plan,Applecare Protection Plan,OK,226.36,,,01-03-13,,01-03-16,,,,,,,,,,,,
SPC3077,DMPJVFT4F186,COMPUTERS,Primary Waterford Building,W106,SPC9191,357,Ipad 4,Apple,OK,570,,,01-03-13,,01-03-16,,,,,,,,,,,,
SPC3078,DMPJVFP8F186,COMPUTERS,Primary Waterford Building,W106,SPC9191,357,Ipad 4,Apple,OK,570,,,01-03-13,,01-03-16,,,,,,,,,,,,
SPC3079,DMPJTREBF186,COMPUTERS,Primary Waterford Building,W106,SPC9191,357,Ipad 4,Apple,OK,570,,,01-03-13,,01-03-16,,,,,,,,,,,,
SPC3080,DMPJVD40F186,COMPUTERS,Primary Waterford Building,W106,SPC9191,357,Ipad 4,Apple,OK,570,,,01-03-13,,01-03-16,,,,,,,,,,,,
SPC3081,DMPJVBL2F186,COMPUTERS,Primary Waterford Building,W106,SPC9191,357,Ipad 4,Apple,OK,570,,,01-03-13,,01-03-16,,,,,,,,,,,,
SPC3082,DMPJVBL2F186,COMPUTERS,Primary Waterford Building,W106,SPC9191,357,Ipad 4,Apple,OK,570,,,01-03-13,,01-03-16,,,,,,,,,,,,
SPC3083,DMPJVCUCF186,COMPUTERS,Primary Waterford Building,W106,SPC9191,357,iPAD 4,Apple,OK,570,,,01-03-13,,01-03-16,,,,,,,,,,,,
SPC3084,DMPJVE9DF186,COMPUTERS,Primary Waterford Building,W106,SPC9191,357,Ipad 4,Apple,OK,570,,,01-03-13,,01-03-16,,,,,,,,,,,,
SPC3085,DMPJVBSLF186,COMPUTERS,Primary Waterford Building,Primary,SPC9078,357,Ipad 4,Apple,OK,570,,,01-03-13,,01-03-16,,,,,,,,,,,,
SPC3086,,COMPUTERS,Primary Waterford Building,Primary,SPC9078,357,Ipad 4,Apple,OK,570,,,01-03-13,,01-11-19,,,,,,,,,,,,
SPC3087,,COMPUTERS,Primary Waterford Building,Primary,SPC9078,357,Ipad 4,Apple,OK,570,,,01-03-13,,01-11-19,,,,,,,,,,,,
SPC3089,,COMPUTERS,Primary Waterford Building,Computing W206,SPC9061,357,Laptop MacBook Air 11.6,11.6 Flash Storge,OK,953.64,,,01-03-13,,,,,,,,,,,,,,
SPC3093,,FURN&EQ,Primary Waterford Building,Primary,SPC9078,357,Aluminium Park Seating,Seating,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC3094,,FIXED EQUP,Primary Waterford Building,Primary,SPC9078,379,Tote Box Trolley,10 Compartment,OK,362.17,,,04-10-13,,04-06-20,,,,,,,,,,,,
SPC3095,,FIXED EQUP,Primary Waterford Building,Primary,SPC9078,378,Tote Box Trolley,15 Compartment,OK,462.17,,,04-10-13,,04-06-20,,,,,,,,,,,,
SPC3096,,FURN&EQ,Primary Waterford Building,Primary,SPC9078,378,Air Conditioner,ATC Eco-14 Bay AC Wall Vaults,OK,910,,,03-06-10,,03-06-13,,,,,,,,,,,,
SPC3097,,FURN&EQ,Primary Waterford Building,Primary,SPC9078,378,Air Conditioner,ATC Eco-14 Bay AC Wall Vaults,OK,910,,,03-06-10,,,,,,,,,,,,,,
SPC3098,,FURN&EQ,Primary Waterford Building,Primary,SPC9078,378,Bag rack hooks,& Installation,OK,954.55,,,05-11-12,,05-07-19,,,,,,,,,,,,
SPC3099,Roland EP-3,FIXED EQUP,Primary Waterford Building,Primary,SPC9078,378,Bench Feet,Bench,OK,175.45,,,05-11-12,,,,,,,,,,,,,,
SPC3100,,FURN&EQ,Primary Waterford Building,Primary,SPC9078,378,Blinds,Premium Platinum metal with oval bas rails,OK,218.71,,,05-11-12,,05-07-19,,,,,,,,,,,,
SPC3101,AD16195,FURN&EQ,Primary Waterford Building,Primary,SPC9078,378,Bookcase,Beech/Storm 900x900x320 adjust shelves,OK,154,,,05-11-12,,05-07-19,,,,,,,,,,,,
SPC3102,AC30437,FIXED EQUP,Primary Waterford Building,Primary,SPC9078,378,Canopy,JP playground,OK,35282,,,05-11-12,,05-07-19,,,,,,,,,,,,
SPC3103,,FIXED EQUP,Primary Waterford Building,Primary,SPC9078,378,Carpet,Classroom x 4 Tchrs,OK,3026.21,,,05-11-12,,05-07-19,,,,,,,,,,,,
SPC3104,,FURN&EQ,Primary Waterford Building,Primary,SPC9078,378,Chair,Postura size 2 Slate Teal & Blue Grey,OK,33,,,05-11-12,,05-07-19,,,,,,,,,,,,
SPC3105,,FURN&EQ,Primary Waterford Building,Primary,SPC9078,378,Cupboard,1800x900x450 Beech/Storm,OK,363,,,05-11-12,,05-07-19,,,,,,,,,,,,
SPC3108,,FURN&EQ,Primary Waterford Building,Primary,SPC9078,378,Desk,Teachers Pack Pedestal,OK,449,,,05-11-12,,05-07-19,,,,,,,,,,,,
SPC3109,,FIXED EQUP,Primary Waterford Building,Primary,SPC9078,378,Fencing,Primary,OK,3321.42,,,05-11-12,,,,,,,,,,,,,,
SPC3110,SAOEDO43007043,FIXED EQUP,Primary Waterford Building,Primary,SPC9078,378,Fencing,Tubular & Chainmesh,OK,5595.73,,,05-11-12,,,,,,,,,,,,,,
SPC3111,,FURN&EQ,Primary Waterford Building,Primary,SPC9078,378,Fusion Mobile Learning Centre,Fusion Mobile Learning Centre,OK,433.17,,,04-10-13,,04-06-20,,,,,,,,,,,,
SPC3112,,FURN&EQ,Primary Waterford Building,Primary,SPC9078,378,Blinds,Holland Blinds,OK,2440,,,25-02-13,,,,,,,,,,,,,,
SPC3163,34400031 (DA),FURN&EQ,Primary Waterford Building,Primary,SPC9078,378,Lockers Open Bag,2982w x 1800h x 450d,OK,1277.74,,,24-01-06,,24-01-09,,,,,,,,,,,,
SPC3164,34400034 (TQ),FURN&EQ,Primary Waterford Building,Primary,SPC9078,378,Lockers Open Bag,2982w x 1800h x 450d,OK,1277.74,,,24-01-06,,24-01-09,,,,,,,,,,,,
SPC3165,34400037 (RL),FURN&EQ,Primary Waterford Building,Primary,SPC9078,378,Lockers Open Bag,2982w x 1800h x 450d,OK,1277.75,,,24-01-06,,24-01-09,,,,,,,,,,,,
SPC3166,34400040 (BC),FURN&EQ,Primary Waterford Building,Primary,SPC9078,378,Lockers Open Bag,2982w x 1800h x 450d,OK,1277.75,,,24-01-06,,24-01-09,,,,,,,,,,,,
SPC3167,34400043 (DG),FURN&EQ,Primary Waterford Building,Primary,SPC9078,378,Open Bookcase,OE111,OK,167.17,,,11-02-13,,11-02-16,,,,,,,,,,,,
SPC3168,34400046 (GB),FURN&EQ,Primary Waterford Building,Primary,SPC9078,378,Open Desk,1500Wx750Dx720H,OK,176.14,,,04-10-13,,04-10-16,,,,,,,,,,,,
SPC3169,34400049 (MSE),FURN&EQ,Primary Waterford Building,W101,SPC9079,378,Panasonic Whiteboard,UB-T780 Elite Whiteboard,OK,1117.5,,,01-06-10,,01-06-13,,,,,,,,,,,,
SPC3170,34400052 (TV),FURN&EQ,Primary Waterford Building,W102,SPC9080,378,Panasonic Whiteboard,UB-T780 Elite Whiteboard,OK,1117.5,,,01-06-10,,01-06-13,,,,,,,,,,,,
SPC3171,34400055 (LN),FIXED EQUP,Primary Waterford Building,Primary,SPC9078,378,Paving & Sand pit,Sand Pit,OK,13179.77,,,05-11-12,,05-11-15,,,,,,,,,,,,
SPC3172,34400058 (PW),FURN&EQ,Primary Waterford Building,Primary,SPC9078,378,Phone modifications,,OK,391.5,,,05-11-12,,05-11-15,,,,,,,,,,,,
SPC3173,34400061 (PD),FURN&EQ,Primary Waterford Building,Primary,SPC9078,378,Pinboard,"2400x1200, 1900x1200,1400x1200",OK,142.71,,,05-11-12,,05-11-15,,,,,,,,,,,,
SPC3174,34400014 (TG),FURN&EQ,Primary Waterford Building,Primary,SPC9078,378,Pinboards & Whiteboards,Multi,OK,168.09,,,05-11-12,,05-11-15,,,,,,,,,,,,
SPC3175,34400017 (SMC),FIXED EQUP,Primary Waterford Building,Primary,SPC9078,378,Table,Podz Round Top Table,OK,287.63,,,04-10-13,,04-10-16,,,,,,,,,,,,
SPC3176,34400020 (PK),FURN&EQ,Primary Waterford Building,Primary,SPC9078,378,Chairs,Postura Size 3 Chairs,OK,36.49,,,04-10-13,,04-10-16,,,,,,,,,,,,
SPC3177,34400023 (MWH),FIXED EQUP,Primary Waterford Building,Primary,SPC9078,378,Air Conditioner,x 5 - Prim Classrms & Coord of,OK,3250.5,,,05-11-12,,05-11-15,,,,,,,,,,,,
SPC3178,34400026 (EJ),FIXED EQUP,Primary Waterford Building,Primary,SPC9078,378,"Softfall, Playground & quadran",Sports,OK,65020,,,05-11-12,,05-11-15,,,,,,,,,,,,
SPC3179,34400029 (JCA),FURN&EQ,Primary Waterford Building,Primary,SPC9078,378,Tables,Round Beech adjustable,OK,352.17,,,05-11-12,,05-11-15,,,,,,,,,,,,
SPC3180,34400032 (MR),FURN&EQ,Primary Waterford Building,Primary,SPC9078,378,Tote Box Trolleys,1250mmw x 460mmd x 880mmh,OK,479,,,05-11-12,,05-11-15,,,,,,,,,,,,
SPC3181,34400035 (RSG),FURN&EQ,Primary Waterford Building,Primary,SPC9078,378,Tote Box Trolleys,"10 compartment, Beech",OK,355,,,05-11-12,,05-11-15,,,,,,,,,,,,
SPC3182,34400038 (RN),COMPUTERS,Primary Waterford Building,Primary,SPC9078,378,Laptop Trolley,2LCMT-14A 14 Bay Lock & Dock,OK,2395,,,01-12-09,,01-12-12,,,,,,,,,,,,
SPC3183,34400041 (MGC),COMPUTERS,Primary Waterford Building,Primary,SPC9078,378,Laptop Trolley,2LCMT-14A Lock & Dock PC Vault,OK,2535,,,01-12-09,,01-12-12,,,,,,,,,,,,
SPC3184,34400044 (DH),FURN&EQ,Primary Waterford Building,W103,SPC9081,378,Whiteboard Interactive,Panasonic UB-T880,OK,2250,,,13-12-10,,13-12-13,,,,,,,,,,,,
